ecd69.CHR	10/06/2020	15:10:55	"N2O"	1.496	8.6648	1.271
ecd70.CHR	10/06/2020	15:16:08	"N2O"	1.500	6.7658	1.008
ecd71.CHR	10/06/2020	15:21:21	"N2O"	1.496	6.8468	1.007
ecd72.CHR	10/06/2020	15:26:33	"N2O"	1.503	7.8098	1.173
ecd73.CHR	10/06/2020	15:31:46	"N2O"	1.500	6.5452	0.988
ecd74.CHR	10/06/2020	15:36:59	"N2O"	1.503	5.8172	0.873
ecd75.CHR	10/06/2020	15:42:12	"N2O"	1.496	7.2280	1.067
ecd76.CHR	10/06/2020	15:47:25	"N2O"	1.496	6.0712	0.910
ecd77.CHR	10/06/2020	15:52:38	"N2O"	1.503	6.9412	1.027
ecd78.CHR	10/06/2020	15:57:51	"N2O"	1.496	7.1552	1.070
ecd79.CHR	10/06/2020	17:37:42	"N2O"	1.496	6.6118	0.989
ecd80.CHR	10/06/2020	17:42:54	"N2O"	1.500	5.4464	0.806
ecd81.CHR	10/06/2020	17:48:07	"N2O"	1.503	30.6556	1.638
ecd82.CHR	10/06/2020	17:53:20	"N2O"	1.503	5.6772	0.861
ecd83.CHR	10/06/2020	17:58:33	"N2O"	1.500	6.7476	1.021
ecd84.CHR	10/06/2020	18:03:46	"N2O"	1.506	6.7862	1.010
ecd85.CHR	10/06/2020	18:08:59	"N2O"	1.503	35.5540	2.005
ecd86.CHR	10/06/2020	18:14:12	"N2O"	1.503	8.4134	1.259
ecd87.CHR	10/06/2020	18:19:25	"N2O"	1.503	9.5284	1.430
ecd88.CHR	10/06/2020	18:24:38	"N2O"	1.506	10.2536	1.531
ecd89.CHR	10/06/2020	18:29:51	"N2O"	1.503	9.1888	1.371
ecd90.CHR	10/06/2020	18:35:04	"N2O"	1.503	11.4238	1.699
ecd91.CHR	10/06/2020	18:40:18	"N2O"	1.500	7.7712	1.151
ecd92.CHR	10/06/2020	18:45:31	"N2O"	1.500	8.5666	1.290
ecd93.CHR	10/06/2020	18:50:44	"N2O"	1.506	7.4816	1.101
ecd94.CHR	10/06/2020	18:55:57	"N2O"	1.503	39.8440	2.053
ecd95.CHR	10/06/2020	19:01:10	"N2O"	1.500	6.6088	0.971
ecd96.CHR	10/06/2020	19:06:23	"N2O"	1.503	8.6514	1.275
ecd97.CHR	10/06/2020	19:11:36	"N2O"	1.503	7.1776	1.073
ecd98.CHR	10/06/2020	19:16:49	"N2O"	1.503	8.2634	1.203
ecd99.CHR	10/06/2020	19:22:02	"N2O"	1.500	9.3704	1.410
ecd100.CHR	10/06/2020	19:27:15	"N2O"	1.503	5.6948	0.853
ecd101.CHR	10/06/2020	19:32:28	"N2O"	1.506	21.2882	3.018
ecd102.CHR	10/06/2020	19:37:41	"N2O"	1.510	130.7136	17.976
ecd103.CHR	10/06/2020	19:42:54	"N2O"	1.500	695.5336	92.744
ecd104.CHR	10/06/2020	19:48:07	"N2O"	1.506	6.9110	1.041
ecd105.CHR	10/06/2020	19:53:20	"N2O"	1.506	6.7934	1.017
ecd106.CHR	10/06/2020	19:58:33	"N2O"	1.506	5.9998	0.914
ecd107.CHR	10/06/2020	20:03:46	"N2O"	1.500	5.7252	0.851
ecd108.CHR	10/06/2020	20:08:59	"N2O"	1.500	5.4114	0.807
ecd109.CHR	10/06/2020	20:14:12	"N2O"	1.503	5.4340	0.806
ecd110.CHR	10/06/2020	20:19:25	"N2O"	1.500	2.6724	0.378
ecd111.CHR	10/06/2020	20:24:38	"N2O"	1.500	5.3860	0.805
ecd112.CHR	10/06/2020	20:29:50	"N2O"	1.500	5.3964	0.814
ecd113.CHR	10/06/2020	20:35:03	"N2O"	1.506	6.6684	0.986
ecd114.CHR	10/06/2020	20:40:16	"N2O"	1.500	6.0404	0.914
ecd115.CHR	10/06/2020	20:45:28	"N2O"	1.503	7.4546	1.108
ecd116.CHR	10/06/2020	20:50:42	"N2O"	1.503	5.8222	0.882
ecd117.CHR	10/06/2020	20:55:55	"N2O"	1.503	6.7850	1.008
ecd118.CHR	10/06/2020	21:01:08	"N2O"	1.503	5.6672	0.835
ecd119.CHR	10/06/2020	21:06:20	"N2O"	1.503	7.2278	1.095
ecd120.CHR	10/06/2020	21:11:33	"N2O"	1.500	5.6012	0.847
