tcd01.CHR	10/06/2020	09:07:30	"CO2"	1.503	32.7926	7.041
tcd02.CHR	10/06/2020	09:12:42	"CO2"	1.506	60.3892	13.187
tcd03.CHR	10/06/2020	09:17:54	"CO2"	1.513	121.9900	26.631
tcd04.CHR	10/06/2020	09:23:07	"CO2"	1.510	8.5000	1.855
tcd05.CHR	10/06/2020	09:28:19	"CO2"	1.510	7.4816	1.581
tcd06.CHR	10/06/2020	09:33:32	"CO2"	1.510	8.9846	1.856
tcd07.CHR	10/06/2020	09:38:44	"CO2"	1.516	11.2576	2.338
tcd08.CHR	10/06/2020	09:43:57	"CO2"	1.520	9.5600	2.093
tcd09.CHR	10/06/2020	09:49:09	"CO2"	1.520	9.9350	2.084
tcd10.CHR	10/06/2020	09:54:22	"CO2"	1.516	8.6720	1.857
tcd11.CHR	10/06/2020	09:59:35	"CO2"	1.526	11.0004	2.185
tcd12.CHR	10/06/2020	10:04:47	"CO2"	1.516	8.9790	1.890
tcd13.CHR	10/06/2020	10:10:00	"CO2"	1.523	10.0254	2.056
tcd14.CHR	10/06/2020	10:15:13	"CO2"	1.523	10.2144	2.179
tcd15.CHR	10/06/2020	10:20:26	"CO2"	1.526	8.3680	1.761
tcd16.CHR	10/06/2020	10:25:39	"CO2"	1.530	10.9728	2.331
tcd17.CHR	10/06/2020	10:30:51	"CO2"	1.526	10.5780	2.183
tcd18.CHR	10/06/2020	10:38:30	"CO2"	1.533	10.0120	2.140
tcd19.CHR	10/06/2020	10:45:26	"CO2"	1.526	11.1218	2.297
tcd20.CHR	10/06/2020	10:50:56	"CO2"	1.526	10.7464	2.290
tcd21.CHR	10/06/2020	10:56:08	"CO2"	1.526	9.4168	1.893
tcd22.CHR	10/06/2020	11:01:21	"CO2"	1.526	13.4868	2.845
tcd23.CHR	10/06/2020	11:06:34	"CO2"	1.526	10.7588	2.108
tcd24.CHR	10/06/2020	11:11:46	"CO2"	1.530	12.0560	2.532
tcd25.CHR	10/06/2020	11:16:58	"CO2"	1.526	9.0052	1.924
tcd26.CHR	10/06/2020	11:22:11	"CO2"	1.526	14.2780	2.990
tcd27.CHR	10/06/2020	11:27:24	"CO2"	1.533	9.8396	2.134
tcd28.CHR	10/06/2020	11:32:37	"CO2"	1.530	12.6916	2.639
tcd29.CHR	10/06/2020	11:37:49	"CO2"	1.526	10.8904	2.297
tcd30.CHR	10/06/2020	11:43:02	"CO2"	1.533	10.2590	1.992
tcd31.CHR	10/06/2020	11:48:15	"CO2"	1.530	12.5818	2.632
tcd32.CHR	10/06/2020	11:53:28	"CO2"	1.526	13.0160	2.689
tcd33.CHR	10/06/2020	11:58:40	"CO2"	1.533	10.8856	2.336
tcd34.CHR	10/06/2020	12:03:53	"CO2"	1.530	13.2636	2.795
tcd35.CHR	10/06/2020	12:09:06	"CO2"	1.533	13.5432	2.882
tcd36.CHR	10/06/2020	12:14:19	"CO2"	1.533	9.8404	2.120
tcd37.CHR	10/06/2020	12:19:32	"CO2"	1.540	11.0430	2.305
tcd38.CHR	10/06/2020	12:24:45	"CO2"	1.533	13.3276	2.698
tcd39.CHR	10/06/2020	12:29:58	"CO2"	1.530	12.2348	2.591
tcd40.CHR	10/06/2020	12:35:10	"CO2"	1.530	12.9692	2.682
tcd41.CHR	10/06/2020	12:40:23	"CO2"	1.526	12.2176	2.474
tcd42.CHR	10/06/2020	12:46:15	"CO2"	1.536	11.9266	2.504
tcd43.CHR	10/06/2020	12:51:28	"CO2"	1.533	13.6852	2.811
tcd44.CHR	10/06/2020	12:56:40	"CO2"	1.540	13.2032	2.777
tcd45.CHR	10/06/2020	13:01:54	"CO2"	1.536	13.5312	2.810
